학원명,학원주소,설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,강사수
엘리트(잉글루쎈수학)학원,"서울특별시 동대문구 장한로28길 50 , 2층 일부 (장안동)",전은경,02-2247-0505,보습,중등 수학(3),6,1개월 0일,"1,638","300,000",0,0,0,0,0,0,0,"300,000",4
37도씨동대문학원,"서울특별시 동대문구 한천로 193 , 4층 (장안동)",주식회사37도씨아카데미,02-993-0370,보습,고등수학1,50,1개월 0일,"2,268","330,000",0,0,0,0,0,0,0,"330,000",14
37도씨동대문학원,"서울특별시 동대문구 한천로 193 , 4층 (장안동)",주식회사37도씨아카데미,02-993-0370,보습,고등수학2,50,1개월 0일,"2,646","350,000",0,0,0,0,0,0,0,"350,000",14
37도씨동대문학원,"서울특별시 동대문구 한천로 193 , 4층 (장안동)",주식회사37도씨아카데미,02-993-0370,보습,고등수학3,50,1개월 0일,"2,268","400,000",0,0,0,0,0,0,0,"400,000",14
37도씨동대문학원,"서울특별시 동대문구 한천로 193 , 4층 (장안동)",주식회사37도씨아카데미,02-993-0370,보습,"수학특강(중,고)",50,1개월 0일,693,"100,000",0,0,0,0,0,0,0,"100,000",14
37도씨동대문학원,"서울특별시 동대문구 한천로 193 , 4층 (장안동)",주식회사37도씨아카데미,02-993-0370,보습,중등수학,50,1개월 0일,"1,386","240,000",0,0,0,0,0,0,0,"240,000",14
유캔2관학원,"서울특별시 중랑구 동일로 822 , 3층 전부 (중화동)",이승일,02-493-8209,보습,초등수학1,6,1개월 0일,"1,260","130,000",0,0,0,0,0,0,0,"130,000",5
유캔2관학원,"서울특별시 중랑구 동일로 822 , 3층 전부 (중화동)",이승일,02-493-8209,보습,초등수학2,6,1개월 0일,"1,260","150,000",0,0,0,0,0,0,0,"150,000",5
유캔2관학원,"서울특별시 중랑구 동일로 822 , 3층 전부 (중화동)",이승일,02-493-8209,보습,중등수학1,6,1개월 0일,"1,260","180,000",0,0,0,0,0,0,0,"180,000",5
유캔2관학원,"서울특별시 중랑구 동일로 822 , 3층 전부 (중화동)",이승일,02-493-8209,보습,중등수학2,6,1개월 0일,"1,176","180,000",0,0,0,0,0,0,0,"180,000",5
유캔2관학원,"서울특별시 중랑구 동일로 822 , 3층 전부 (중화동)",이승일,02-493-8209,보습,고등수학1,6,1개월 0일,"1,176","200,000",0,0,0,0,0,0,0,"200,000",5
유캔2관학원,"서울특별시 중랑구 동일로 822 , 3층 전부 (중화동)",이승일,02-493-8209,보습,고등수학(문과1),6,1개월 0일,"1,176","230,000",0,0,0,0,0,0,0,"230,000",5
유캔2관학원,"서울특별시 중랑구 동일로 822 , 3층 전부 (중화동)",이승일,02-493-8209,보습,고등수학(이과1),6,1개월 0일,"1,764","260,000",0,0,0,0,0,0,0,"260,000",5
유캔2관학원,"서울특별시 중랑구 동일로 822 , 3층 전부 (중화동)",이승일,02-493-8209,보습,고등수학(문과2),6,1개월 0일,"1,764","250,000",0,0,0,0,0,0,0,"250,000",5
유캔2관학원,"서울특별시 중랑구 동일로 822 , 3층 전부 (중화동)",이승일,02-493-8209,보습,고등수학(이과2),6,1개월 0일,"1,764","280,000",0,0,0,0,0,0,0,"280,000",5
제나수학학원,"서울특별시 동대문구 사가정로 111-2 , 3층 일부 (전농동)",노승현,02-3394-4411,보습,중등수학,6,1개월 0일,"1,512","279,000",0,0,0,0,0,0,0,"279,000",2
제나수학학원,"서울특별시 동대문구 사가정로 111-2 , 3층 일부 (전농동)",노승현,02-3394-4411,보습,고등수학1,8,1개월 0일,"1,512","300,000",0,0,0,0,0,0,0,"300,000",2
제나수학학원,"서울특별시 동대문구 사가정로 111-2 , 3층 일부 (전농동)",노승현,02-3394-4411,보습,고등수학2,8,1개월 0일,"1,512","300,000",0,0,0,0,0,0,0,"300,000",2
토론하는아이들마스터클럽수학의정곡학원,"서울특별시 동대문구 천호대로16길 20 , 3층 (용두동)",김수진,,보습·논술,초등수학1,12,1개월 0일,"1,512","240,000",0,0,0,0,0,0,0,"240,000",4
토론하는아이들마스터클럽수학의정곡학원,"서울특별시 동대문구 천호대로16길 20 , 3층 (용두동)",김수진,,보습·논술,초등수학2,12,1개월 0일,"1,008","150,000",0,0,0,0,0,0,0,"150,000",4
토론하는아이들마스터클럽수학의정곡학원,"서울특별시 동대문구 천호대로16길 20 , 3층 (용두동)",김수진,,보습·논술,초등수학3,12,1개월 0일,"1,890","300,000",0,0,0,0,0,0,0,"300,000",4
토론하는아이들마스터클럽수학의정곡학원,"서울특별시 동대문구 천호대로16길 20 , 3층 (용두동)",김수진,,보습·논술,중등수학,12,1개월 0일,"1,890","300,000",0,0,0,0,0,0,0,"300,000",4
토론하는아이들마스터클럽수학의정곡학원,"서울특별시 동대문구 천호대로16길 20 , 3층 (용두동)",김수진,,보습·논술,고등수학,12,1개월 0일,"1,890","350,000",0,0,0,0,0,0,0,"350,000",4
해법현대아카데미학원,"서울특별시 동대문구 휘경로 43 , 2층 (휘경동)",이현준,02-965-5105,보습,초등수학A,10,1개월 0일,"1,260","150,000",0,0,0,0,0,0,0,"150,000",2
해법현대아카데미학원,"서울특별시 동대문구 휘경로 43 , 2층 (휘경동)",이현준,02-965-5105,보습,초등수학B,10,1개월 0일,"1,260","150,000",0,0,0,0,0,0,0,"150,000",2
해법현대아카데미학원,"서울특별시 동대문구 휘경로 43 , 2층 (휘경동)",이현준,02-965-5105,보습,중등수학A,10,1개월 0일,"1,260","180,000",0,0,0,0,0,0,0,"180,000",2
해법현대아카데미학원,"서울특별시 동대문구 휘경로 43 , 2층 (휘경동)",이현준,02-965-5105,보습,중등수학B,10,1개월 0일,"1,260","180,000",0,0,0,0,0,0,0,"180,000",2
해법현대아카데미학원,"서울특별시 동대문구 휘경로 43 , 2층 (휘경동)",이현준,02-965-5105,보습,중등수학C,10,1개월 0일,"1,890","200,000",0,0,0,0,0,0,0,"200,000",2
모죽에듀보습학원,"서울특별시 동대문구 한천로 189 , 5층 일부 (장안동)",구제구,02-2244-9252,보습,초등수학,10,1개월 0일,"1,050","150,000",0,0,0,0,0,0,0,"150,000",6
모죽에듀보습학원,"서울특별시 동대문구 한천로 189 , 5층 일부 (장안동)",구제구,02-2244-9252,보습,중등수학,10,1개월 0일,840,"150,000",0,0,0,0,0,0,0,"150,000",6
모죽에듀보습학원,"서울특별시 동대문구 한천로 189 , 5층 일부 (장안동)",구제구,02-2244-9252,보습,고등수학,10,1개월 0일,840,"150,000",0,0,0,0,0,0,0,"150,000",6
K수학학원,"서울특별시 동대문구 전농로 104 , 3층 일부 (답십리동)",신은실,02-2248-1777,보습,중등수학,10,1개월 0일,"1,512","250,000",0,0,0,0,0,0,0,"250,000",2
K수학학원,"서울특별시 동대문구 전농로 104 , 3층 일부 (답십리동)",신은실,02-2248-1777,보습,고등수학,10,1개월 0일,"1,512","300,000",0,0,0,0,0,0,0,"300,000",2
팩토수학학원,"서울특별시 중랑구 신내역로3길 4 , 403호 (신내동)",이신애,02-6326-6070,보습,고등수학,4,1개월 0일,"1,512","300,000",0,0,0,0,0,0,0,"300,000",3
시그마화랑관학원,"서울특별시 중랑구 신내로25가길 2 , 406호ㆍ407호ㆍ408호 (묵동)",주식회사에쓰엠포유,02-3422-1003,보습,중등수학A,10,1개월 0일,"1,680","300,000",0,0,0,0,0,0,0,"300,000",8
시그마화랑관학원,"서울특별시 중랑구 신내로25가길 2 , 406호ㆍ407호ㆍ408호 (묵동)",주식회사에쓰엠포유,02-3422-1003,보습,중등수학B,10,1개월 0일,"1,680","300,000",0,0,0,0,0,0,0,"300,000",8
시그마화랑관학원,"서울특별시 중랑구 신내로25가길 2 , 406호ㆍ407호ㆍ408호 (묵동)",주식회사에쓰엠포유,02-3422-1003,보습,고등수학A,10,1개월 0일,"2,016","400,000",0,0,0,0,0,0,0,"400,000",8
시그마화랑관학원,"서울특별시 중랑구 신내로25가길 2 , 406호ㆍ407호ㆍ408호 (묵동)",주식회사에쓰엠포유,02-3422-1003,보습,고등수학B,10,1개월 0일,"2,016","400,000",0,0,0,0,0,0,0,"400,000",8
시그마화랑관학원,"서울특별시 중랑구 신내로25가길 2 , 406호ㆍ407호ㆍ408호 (묵동)",주식회사에쓰엠포유,02-3422-1003,보습,고등수학C,10,1개월 0일,"2,016","400,000",0,0,0,0,0,0,0,"400,000",8
시그마화랑관학원,"서울특별시 중랑구 신내로25가길 2 , 406호ㆍ407호ㆍ408호 (묵동)",주식회사에쓰엠포유,02-3422-1003,보습,고등수학특강,10,1개월 0일,"1,008","200,000",0,0,0,0,0,0,0,"200,000",8
시그마화랑관학원,"서울특별시 중랑구 신내로25가길 2 , 406호ㆍ407호ㆍ408호 (묵동)",주식회사에쓰엠포유,02-3422-1003,보습,초등수학,10,1개월 0일,"1,596","250,000",0,0,0,0,0,0,0,"250,000",8
시그마화랑관학원,"서울특별시 중랑구 신내로25가길 2 , 406호ㆍ407호ㆍ408호 (묵동)",주식회사에쓰엠포유,02-3422-1003,보습,예비중등수학,10,1개월 0일,"1,680","270,000",0,0,0,0,0,0,0,"270,000",8
시그마화랑관학원,"서울특별시 중랑구 신내로25가길 2 , 406호ㆍ407호ㆍ408호 (묵동)",주식회사에쓰엠포유,02-3422-1003,보습,고등수학특강,10,1개월 0일,756,"150,000",0,0,0,0,0,0,0,"150,000",8
시그마화랑관학원,"서울특별시 중랑구 신내로25가길 2 , 406호ㆍ407호ㆍ408호 (묵동)",주식회사에쓰엠포유,02-3422-1003,보습,고등수학특강,10,1개월 0일,756,"150,000",0,0,0,0,0,0,0,"150,000",8
스프링(Spring)영어수학학원,"서울특별시 중랑구 신내로 50-3 , 4층 일부 (신내동)",이은주,02-3421-0522,보습,수학(초등)A,5,1개월 0일,"1,008","150,000",0,0,0,0,0,0,0,"150,000",3
스프링(Spring)영어수학학원,"서울특별시 중랑구 신내로 50-3 , 4층 일부 (신내동)",이은주,02-3421-0522,보습,수학(초등)B,5,1개월 0일,"1,008","150,000",0,0,0,0,0,0,0,"150,000",3
스프링(Spring)영어수학학원,"서울특별시 중랑구 신내로 50-3 , 4층 일부 (신내동)",이은주,02-3421-0522,보습,수학(중등),5,1개월 0일,"1,512","230,000",0,0,0,0,0,0,0,"230,000",3
중랑대성2관학원,"서울특별시 중랑구 봉화산로 218 , 6층 (신내동)",용준호,02-493-8899,보습,초등수학단과,15,1개월 0일,"1,701","210,000",0,0,0,0,0,0,0,"210,000",5
중랑대성2관학원,"서울특별시 중랑구 봉화산로 218 , 6층 (신내동)",용준호,02-493-8899,보습,초등수학단과,15,1개월 0일,"1,701","220,000",0,0,0,0,0,0,0,"220,000",5
중랑대성2관학원,"서울특별시 중랑구 봉화산로 218 , 6층 (신내동)",용준호,02-493-8899,보습,초등수학단과,15,1개월 0일,"1,701","240,000",0,0,0,0,0,0,0,"240,000",5
중랑대성2관학원,"서울특별시 중랑구 봉화산로 218 , 6층 (신내동)",용준호,02-493-8899,보습,초등수학단과,15,1개월 0일,"1,984","270,000",0,0,0,0,0,0,0,"270,000",5
중랑대성2관학원,"서울특별시 중랑구 봉화산로 218 , 6층 (신내동)",용준호,02-493-8899,보습,중등수학단과,15,1개월 0일,"3,005","270,000",0,0,0,0,0,0,0,"270,000",5
중랑대성2관학원,"서울특별시 중랑구 봉화산로 218 , 6층 (신내동)",용준호,02-493-8899,보습,중등수학단과,15,1개월 0일,"1,417","210,000",0,0,0,0,0,0,0,"210,000",5
중랑대성2관학원,"서울특별시 중랑구 봉화산로 218 , 6층 (신내동)",용준호,02-493-8899,보습,중등수학단과,15,1개월 0일,"1,417","220,000",0,0,0,0,0,0,0,"220,000",5
중랑대성2관학원,"서울특별시 중랑구 봉화산로 218 , 6층 (신내동)",용준호,02-493-8899,보습,중등수학단과,15,1개월 0일,"1,701","240,000",0,0,0,0,0,0,0,"240,000",5
중랑대성2관학원,"서울특별시 중랑구 봉화산로 218 , 6층 (신내동)",용준호,02-493-8899,보습,고등수학(문과),15,1개월 0일,"1,701","250,000",0,0,0,0,0,0,0,"250,000",5
중랑대성2관학원,"서울특별시 중랑구 봉화산로 218 , 6층 (신내동)",용준호,02-493-8899,보습,고등수학(문과),15,1개월 0일,"1,701","260,000",0,0,0,0,0,0,0,"260,000",5
중랑대성2관학원,"서울특별시 중랑구 봉화산로 218 , 6층 (신내동)",용준호,02-493-8899,보습,고등수학(이과),15,1개월 0일,"2,646","390,000",0,0,0,0,0,0,0,"390,000",5
중랑대성2관학원,"서울특별시 중랑구 봉화산로 218 , 6층 (신내동)",용준호,02-493-8899,보습,고등수학(이과),15,1개월 0일,"2,646","400,000",0,0,0,0,0,0,0,"400,000",5
중랑대성2관학원,"서울특별시 중랑구 봉화산로 218 , 6층 (신내동)",용준호,02-493-8899,보습,고등수학(이과),15,1개월 0일,"3,307","510,000",0,0,0,0,0,0,0,"510,000",5
윤선생해법이문학원,"서울특별시 동대문구 신이문로 39 , 2층, 3층일부 (이문동)",김민정홍경아,02-3295-0597,보습,초등수학,15,1개월 0일,"1,260","150,000",0,0,0,0,0,0,0,"150,000",2
윤선생해법이문학원,"서울특별시 동대문구 신이문로 39 , 2층, 3층일부 (이문동)",김민정홍경아,02-3295-0597,보습,중등수학,15,1개월 0일,"1,512","180,000",0,0,0,0,0,0,0,"180,000",2
윤선생해법이문학원,"서울특별시 동대문구 신이문로 39 , 2층, 3층일부 (이문동)",김민정홍경아,02-3295-0597,보습,초등(저)영어+수학,10,1개월 0일,"2,520","310,000",0,0,0,0,0,0,0,"310,000",2
윤선생해법이문학원,"서울특별시 동대문구 신이문로 39 , 2층, 3층일부 (이문동)",김민정홍경아,02-3295-0597,보습,초등(고)영어+수학,10,1개월 0일,"3,150","330,000",0,0,0,0,0,0,0,"330,000",2
윤선생해법이문학원,"서울특별시 동대문구 신이문로 39 , 2층, 3층일부 (이문동)",김민정홍경아,02-3295-0597,보습,중등영어+수학,10,1개월 0일,"3,150","380,000",0,0,0,0,0,0,0,"380,000",2
씨앨에스(CLS)보습학원,"서울특별시 중랑구 봉화산로 221 , 201호ㆍ217호 (신내동, 동성타워프라자)",최금란,070-7715-0535,보습,초등 수학,8,1개월 0일,"1,260","200,000",0,0,0,0,0,0,0,"200,000",2
씨앨에스(CLS)보습학원,"서울특별시 중랑구 봉화산로 221 , 201호ㆍ217호 (신내동, 동성타워프라자)",최금란,070-7715-0535,보습,"중,고등 수학",8,1개월 0일,"1,260","230,000",0,0,0,0,0,0,0,"230,000",2
예랑엘리트보습학원,"서울특별시 동대문구 전농로3길 12 , 3층 (답십리동)",김명중,02-3394-6690,보습,초등수학A,10,1개월 0일,"1,260","150,000",0,0,0,0,0,0,0,"150,000",2
예랑엘리트보습학원,"서울특별시 동대문구 전농로3길 12 , 3층 (답십리동)",김명중,02-3394-6690,보습,초등수학B,10,1개월 0일,"1,890","200,000",0,0,0,0,0,0,0,"200,000",2
예랑엘리트보습학원,"서울특별시 동대문구 전농로3길 12 , 3층 (답십리동)",김명중,02-3394-6690,보습,중등수학A,10,1개월 0일,"1,260","150,000",0,0,0,0,0,0,0,"150,000",2
예랑엘리트보습학원,"서울특별시 동대문구 전농로3길 12 , 3층 (답십리동)",김명중,02-3394-6690,보습,중등수학B,10,1개월 0일,"1,890","200,000",0,0,0,0,0,0,0,"200,000",2
학림미래탐구(신내직영관)학원,"서울특별시 중랑구 봉화산로 194 , 901,902,903호 (신내동, 신아타운)",(주)신내뉴스터디,02-3391-0005,보습,고등수학,30,1개월 0일,"1,920","320,000",0,0,0,0,0,0,0,"320,000",12
학림미래탐구(신내직영관)학원,"서울특별시 중랑구 봉화산로 194 , 901,902,903호 (신내동, 신아타운)",(주)신내뉴스터디,02-3391-0005,보습,고등수학,30,1개월 0일,"1,920","360,000",0,0,0,0,0,0,0,"360,000",12
학림미래탐구(신내직영관)학원,"서울특별시 중랑구 봉화산로 194 , 901,902,903호 (신내동, 신아타운)",(주)신내뉴스터디,02-3391-0005,보습,고등수학,30,1개월 0일,240,"45,000",0,0,0,0,0,0,0,"45,000",12
학림미래탐구(신내직영관)학원,"서울특별시 중랑구 봉화산로 194 , 901,902,903호 (신내동, 신아타운)",(주)신내뉴스터디,02-3391-0005,보습,고등수학,30,1개월 0일,480,"90,000",0,0,0,0,0,0,0,"90,000",12
학림미래탐구(신내직영관)학원,"서울특별시 중랑구 봉화산로 194 , 901,902,903호 (신내동, 신아타운)",(주)신내뉴스터디,02-3391-0005,보습,고등수학,30,1개월 0일,"1,440","250,000",0,0,0,0,0,0,0,"250,000",12
학림미래탐구(신내직영관)학원,"서울특별시 중랑구 봉화산로 194 , 901,902,903호 (신내동, 신아타운)",(주)신내뉴스터디,02-3391-0005,보습,고등수학,30,1개월 0일,180,"31,000",0,0,0,0,0,0,0,"31,000",12
학림미래탐구(신내직영관)학원,"서울특별시 중랑구 봉화산로 194 , 901,902,903호 (신내동, 신아타운)",(주)신내뉴스터디,02-3391-0005,보습,고등수학,30,1개월 0일,"1,520","300,000",0,0,0,0,0,0,0,"300,000",12
학림미래탐구(신내직영관)학원,"서울특별시 중랑구 봉화산로 194 , 901,902,903호 (신내동, 신아타운)",(주)신내뉴스터디,02-3391-0005,보습,고등수학,30,1개월 0일,190,"37,500",0,0,0,0,0,0,0,"37,500",12
학림미래탐구(신내직영관)학원,"서울특별시 중랑구 봉화산로 194 , 901,902,903호 (신내동, 신아타운)",(주)신내뉴스터디,02-3391-0005,보습,고등수학,30,1개월 0일,"1,680","320,000",0,0,0,0,0,0,0,"320,000",12
학림미래탐구(신내직영관)학원,"서울특별시 중랑구 봉화산로 194 , 901,902,903호 (신내동, 신아타운)",(주)신내뉴스터디,02-3391-0005,보습,고등수학,30,1개월 0일,210,"40,000",0,0,0,0,0,0,0,"40,000",12
학림미래탐구(신내직영관)학원,"서울특별시 중랑구 봉화산로 194 , 901,902,903호 (신내동, 신아타운)",(주)신내뉴스터디,02-3391-0005,보습,고등수학,30,1개월 0일,420,"80,000",0,0,0,0,0,0,0,"80,000",12
학림미래탐구(신내직영관)학원,"서울특별시 중랑구 봉화산로 194 , 901,902,903호 (신내동, 신아타운)",(주)신내뉴스터디,02-3391-0005,보습,고등수학,30,1개월 0일,"1,920","240,000",0,0,0,0,0,0,0,"240,000",12
학림미래탐구(신내직영관)학원,"서울특별시 중랑구 봉화산로 194 , 901,902,903호 (신내동, 신아타운)",(주)신내뉴스터디,02-3391-0005,보습,고등수학,30,1개월 0일,"1,920","330,000",0,0,0,0,0,0,0,"330,000",12
학림미래탐구(신내직영관)학원,"서울특별시 중랑구 봉화산로 194 , 901,902,903호 (신내동, 신아타운)",(주)신내뉴스터디,02-3391-0005,보습,고등수학,30,1개월 0일,240,"41,000",0,0,0,0,0,0,0,"41,000",12
